x,y,label
5.4999372418249175,4.457601503267992,1
5.229253131725206,5.584920459991662,1
4.959649024501205,5.084165501455174,1
5.693662177501468,5.129596170036349,1
5.417607172746044,5.4948033508735445,1
5.062782729139397,5.732091015883572,1
4.544753045110464,5.685485487448268,1
5.403048600349287,4.903361137824667,1
5.61604787987057,4.864014902747098,1
5.0117853445928775,5.2268897158532734,1
4.527902785835367,5.051907585484962,1
5.183173087098976,4.818900984133603,1
5.104921181459292,4.656097018007495,1
4.948761945858187,4.880625561777629,1
4.56378100190485,4.779482003161837,1
4.895402997401456,4.8277256962436645,1
4.65954631028982,4.730618072540625,1
5.194907939497258,4.421162084239009,1
4.71016592787874,5.481151420277454,1
4.468709068786689,5.072984839335318,1
4.6887529599573075,5.375369493404047,1
5.709691927160844,4.896626807331042,1
5.011127393159969,5.013299870617155,1
5.250900677132506,5.067109831784303,1
4.902866270569298,5.269137690803025,1
5.851925511457061,5.480058896057801,1
5.498314554299722,4.299334110322433,1
5.544198644768505,5.45481250807018,1
4.987132689583186,4.908865826644452,1
5.648938317795656,5.569237089500697,1
5.87763453446984,4.923865371316332,1
5.271987401097298,4.788783100842536,1
4.914108039830304,5.921338697483867,1
4.6525897696204845,5.193546159965552,1
5.022295391569945,4.974283802219948,1
5.607227832294301,5.4331990887429384,1
4.824440518338405,4.7932192316171065,1
4.343489537631106,4.708496588811411,1
4.761949340432157,5.080638053546329,1
5.6744981338570195,4.7818912302426515,1
5.218821629534194,5.032672254812881,1
5.280284183063559,4.204216628445944,1
4.392125882509561,5.118674438370651,1
5.375464654345423,4.418651772867036,1
5.666285009284197,5.213690700548388,1
4.425487514480448,4.2171983107949895,1
5.4179140853962915,4.851602057932943,1
5.681223240524234,4.882067479440162,1
5.0187948981834385,5.017168734896178,1
4.616123085144611,5.230104692252485,1
4.998244444826563,4.381880150276825,1
4.388957395632967,5.396709029916189,1
5.677678364857262,5.084089782123345,1
4.994106956161681,4.966761350242925,1
5.554156759469468,4.942740179878329,1
5.7654649230406,4.903214765450786,1
4.63451636612175,5.507333323275191,1
5.644380005859919,5.448682801739646,1
4.303035501090669,4.755942924495589,1
4.510844444770792,4.932186183999581,1
5.419383305628518,5.396509134206507,1
4.984073866390437,5.119451745489188,1
4.597302755354242,4.175318518741153,1
4.776666189022365,4.289410955434134,1
4.894654162320276,5.72029347919448,1
4.810837081617014,4.589964131297088,1
4.7156987045745185,5.849586962941247,1
4.646524485276631,4.55722197269055,1
5.069086662016937,4.808699366621986,1
5.056100629069604,4.976774958167756,1
4.918998608474195,4.826490647937765,1
5.0737292425762135,4.245481892879944,1
5.33400275042318,5.037629871533175,1
5.043992519546944,5.126843293911548,1
5.478185815774882,5.673412943879813,1
5.226940648477987,4.257500760890432,1
5.909128197594587,4.63787387781413,1
5.004610226468762,4.699752076020449,1
5.1464541022747206,5.799512219843284,1
5.0402215362251495,5.001966707549686,1
4.988307409621107,4.754022209962235,1
4.813622271882478,4.9441870960851615,1
4.6836885786550475,4.87565896838693,1
4.981047105440108,4.96700717810697,1
5.2870952569169445,5.576167044231616,1
4.930333627182449,5.65085071520651,1
5.555420149047858,4.724662278729844,1
5.221164077505996,4.974422577807097,1
4.247814529076907,5.102328189242251,1
4.731000776242581,4.193728388464612,1
5.213053078408281,4.702981648668357,1
4.992107941233774,5.010181042776258,1
5.29945749331751,5.739628156969501,1
4.2276118195340695,5.26703183880958,1
4.901118470514018,5.2183686041287904,1
4.854305903717445,4.57070913959493,1
5.082911422527382,5.111966354550729,1
5.3736991761300335,4.8041571868896575,1
4.940797259523529,5.325327474910695,1
4.9140534642426275,5.011064139220463,1
5.633336979726287,5.403227482343994,1
4.663738864075305,5.652699103634309,1
4.92116964054119,4.507592005491484,1
5.276679795520139,5.106275917023092,1
4.702623248250461,5.230402734869685,1
4.750228691270902,4.919786864848435,1
5.189796928099526,5.7482601223705885,1
4.963403633622786,5.00564992727538,1
4.7805124702213115,4.251214399432291,1
5.186728949399221,4.736144776788466,1
4.9988398482405145,5.0031143532108,1
5.131834544566698,5.176915945574106,1
5.275830459644184,5.412490995717811,1
4.594980772941784,4.643289871274045,1
5.508214759235026,4.557597995628815,1
5.638250890765943,4.99852416048545,1
5.150442562989247,4.708774497755334,1
4.965387981680975,4.364602437312467,1
5.349458270903844,4.68414636829276,1
5.074927183736719,5.091991781223639,1
5.556058998110979,5.403509124985544,1
5.361311998166913,5.626887599700975,1
5.1797447816636835,5.660170989876735,1
4.28316198679624,5.54426709838227,1
5.619221660934908,5.098779225182877,1
5.007203513850023,5.080165782067788,1
5.141107174405745,4.631524828972715,1
5.249044233455075,5.394159155059749,1
5.383294247697372,4.262186448405954,1
4.369090811481531,4.672206225200625,1
4.842342578399975,4.227863647581288,1
5.577730349546701,5.07744878424692,1
4.8339486021733205,4.937334987414259,1
4.643687455336799,5.290744476342267,1
4.590611566529919,5.33710004365941,1
5.309368823673159,4.897906984323951,1
5.171094501160276,4.754314936433563,1
4.753485933568125,4.919701709698843,1
4.836617590953351,5.402612706405648,1
4.065156388165298,5.088930875725608,1
5.804875143030856,5.42897524069808,1
5.059454943441253,5.101963098149532,1
4.615176201298827,4.125720881523955,1
4.986114236317233,4.784254457560191,1
4.739311002144172,5.410585705655322,1
4.26566655282996,5.260787753195008,1
4.483247179706992,5.496055256440219,1
4.6256857969549134,4.42692314110164,1
5.4270509148878325,5.17365176759838,1
4.566110821919658,4.2061038966223165,1
4.640631563331269,5.6502312877281975,1
4.820755873231648,5.194433702691734,1
4.768597876739614,4.626084647591054,1
5.431482785060914,5.061325559209097,1
4.850118965717389,4.3550971291852285,1
4.60061126255475,4.846818441967175,1
4.686081665209945,5.132983250335162,1
5.23741785962055,5.105829206193042,1
4.9955194270383325,4.874416865730063,1
4.975555754038589,4.025605712229924,1
5.483378189688345,5.42686204671946,1
4.593656101685925,5.008217612466133,1
5.136144815019265,4.90710037448715,1
5.470008725853037,4.726116405256026,1
4.391545669979349,5.364966966891555,1
4.497453676812408,4.67975513204742,1
4.983673274419321,5.11134756705495,1
5.152449616383047,4.817029593888731,1
4.958435585861803,4.921621269804502,1
4.727749254557016,4.6656731038135835,1
5.048429597950613,4.945410140150519,1
5.042578908202229,4.246032178410835,1
5.001682614831662,5.006867984590457,1
5.761275268696742,4.754941895004347,1
5.139402040254098,4.4682265141888795,1
5.351082192771887,5.259122775252195,1
-4.211225818863389,-5.605372185616323,2
-5.1923742269425786,-4.78574459555959,2
-5.8877448833444745,-5.304897515516569,2
-5.3475679195675445,-5.581431794572295,2
-4.7289112374727145,-5.1214136596098365,2
-4.667168035670326,-5.138308175135323,2
-4.856870647145331,-5.882280073496218,2
-5.606955939920646,-4.69828263333716,2
-5.052979997254515,-4.887142427483879,2
-4.873092865336779,-5.3800122432933195,2
-4.896068340487268,-4.639137843306383,2
-5.049246608406601,-5.619175638867725,2
-5.271955336608961,-4.113605905085819,2
-4.854210809928855,-4.972711345698338,2
-4.829465089159667,-4.800274182240095,2
-4.216499685310126,-4.856838885801558,2
-5.20636304311654,-5.008902731608873,2
-5.436721971263084,-5.879087101396185,2
-4.403209907829191,-5.447054197238076,2
-4.341173728156618,-5.601368496469117,2
-4.779614942930951,-5.671276694863591,2
-5.745963263018042,-5.4256307286399625,2
-4.709700234930875,-4.925515302739225,2
-4.8612250266672,-4.81803882279599,2
-5.146966249984443,-5.644415477745638,2
-4.737074818322977,-4.778602548820733,2
-5.011808412132585,-5.177447741728448,2
-5.488163054481795,-5.015058662498687,2
-4.4639790164253,-4.772794255431991,2
-4.388658761511392,-5.064549325250883,2
-4.811005382638727,-5.388271906309899,2
-4.3615330959295955,-4.79401335309996,2
-4.268421560301436,-4.748555343907426,2
-5.053224124956501,-5.622610878554677,2
-4.90709031879011,-5.016248439822215,2
-4.238113472301519,-5.278283454023852,2
-4.155975005847268,-4.948587102663129,2
-4.196598271275462,-5.432061555639371,2
-5.604764661012849,-5.264738706907434,2
-4.639634266601233,-4.084192202305951,2
-5.008765742866383,-5.66854561467696,2
-5.7265305080522175,-5.208361539732863,2
-5.198537227790703,-4.775793941534811,2
-5.164225524692386,-5.612769859470295,2
-4.552418431847878,-4.20561335842365,2
-5.027169203235359,-4.318524085916494,2
-5.45479836458131,-4.738605016176505,2
-4.963115423387839,-5.133156196598568,2
-4.222860506708346,-5.0421588805759425,2
-4.362682941939274,-4.550816883958957,2
-5.194206574319112,-5.025877095731771,2
-5.132017895613486,-5.028152912611687,2
-4.174318601998284,-4.5655234108128475,2
-4.13137744410517,-5.336703407913193,2
-5.7255675322976005,-4.95562830753563,2
-5.073718955850189,-4.747558231405855,2
-5.116084090226452,-4.786090835915657,2
-4.55842732922297,-4.8967739412794025,2
-5.155342226825764,-5.249384527663228,2
-4.972457850113236,-5.795971353575504,2
-4.898295595490214,-4.796098761535959,2
-5.348428616391498,-4.963473953208338,2
-4.654964760343502,-5.715998084750436,2
-5.356624674930785,-5.044473548997227,2
-4.1208327306358115,-5.3853040332122255,2
-5.906541107730565,-4.7979275791430736,2
-4.62279223262181,-4.991547283636576,2
-5.255329764196628,-5.116784017217394,2
-5.420786873402871,-4.154120102691163,2
-4.9539255824587585,-5.122873888256444,2
-5.130153137278978,-5.192986006149717,2
-4.987189426267576,-5.016068128217314,2
-4.909813996354013,-4.916203960488108,2
-5.3498109406847885,-5.014345616836367,2
-4.815406853213377,-5.483586510061932,2
-4.5858957937395894,-4.263603991615721,2
-4.741286123781249,-5.168145392882776,2
-4.336407543050199,-4.7899782361485,2
-5.341486770768643,-5.5320826932906435,2
-5.176262179187145,-5.09194897212824,2
-5.435148965586621,-5.489143245430998,2
-4.932715307414597,-5.038327950823369,2
-5.358596527375333,-5.282448898857815,2
-4.9359762792867565,-5.274077179806909,2
-5.110325703920363,-4.786260565213827,2
-5.334263209790624,-5.306191288046473,2
-5.8721988014578255,-4.95923697558639,2
-5.063062964373497,-5.018655439935238,2
-5.0072551154572364,-5.0012223893512955,2
-5.715457655763251,-4.7842687386195255,2
-4.965074525094035,-4.972048402590945,2
-5.380984160847623,-4.996328602595277,2
-5.31937909924175,-5.368830517510029,2
-4.451437425570717,-4.959107206369118,2
-4.385087896929086,-5.505791874980591,2
-5.125759150372908,-5.072216450507364,2
-5.550783450758347,-5.507006789192026,2
-4.21744417632109,-4.76121420402426,2
-4.9318394477895104,-4.997055192759015,2
-4.073294383784648,-4.677858366448717,2
-4.634296882355341,-4.526533439016609,2
-5.648616025866134,-4.318785512923275,2
-4.683923482448757,-5.015471186943748,2
-5.215238921619892,-4.986654421530457,2
-4.857706452419889,-5.224816150122085,2
-4.994666079842815,-4.99637723088387,2
-4.378579692228773,-4.3660143030117595,2
-4.990616047171159,-5.737205911063483,2
-5.393798806698319,-4.382248153136258,2
-4.697962842119714,-4.708533025144212,2
-5.676273799105646,-4.8505378777143,2
-4.885923929904392,-5.03162479746701,2
-4.388090477485019,-4.2131440137797265,2
-4.485038898003392,-5.007217869920631,2
-4.809738145786048,-5.161339130871159,2
-4.906174609209197,-5.521226872472512,2
-4.891185445324264,-4.595827630589573,2
-5.002634817958657,-4.966720563259993,2
-4.996091385706728,-4.992846378881113,2
-5.62151668929613,-5.202457965842814,2
-5.0849814202918,-5.039064762657813,2
-4.499253707629051,-5.520349592594773,2
-4.231702172708248,-4.531734099368606,2
-5.516056220347506,-4.875545176305433,2
-5.295764283387563,-5.080016361101655,2
-4.3408070491468775,-5.326740272231528,2
-4.700946731642447,-4.916089166461468,2
-4.8671563798992405,-5.2845228986347434,2
-4.742879472737572,-5.143995492746328,2
-5.788231594627049,-5.18150859262941,2
-5.528696815783734,-5.635158355515882,2
-4.9836607214543855,-5.0350845908914765,2
-4.194367179112305,-4.923474361219251,2
-4.034019829168473,-5.224388231813365,2
-4.922647497210255,-4.965242991865055,2
-4.939005843572398,-4.840136797118109,2
-4.1618302846622015,-4.524412252849456,2
-5.152731036369668,-4.763608642455574,2
-4.9106687289449535,-4.807847096741957,2
-4.893558304630115,-4.806508362893571,2
-5.0108199327675225,-4.998064675866264,2
-5.405526168949671,-5.346814349365369,2
-5.345204385611412,-4.381488457203339,2
-5.086358475564686,-5.003133991373598,2
-5.396677570795354,-5.005916927048527,2
-5.000304138961716,-5.001995695386737,2
-5.723714624029956,-4.558966102971117,2
-5.351070807868465,-5.016564158379685,2
-4.946591101493346,-4.562037255072333,2
-4.613067190004532,-4.466636285676635,2
-4.831412337450881,-4.791132926854784,2
-4.714162320096397,-5.279050891354821,2
-4.239938441917673,-5.207278637327318,2
-5.46766051678421,-5.009796357153651,2
-5.161776166122293,-5.281531715336272,2
-5.045330812949554,-4.795252164832308,2
-5.05847809619036,-4.856286166847353,2
-5.039233246400989,-4.731772406413971,2
-5.937401652573218,-5.015032239708066,2
-4.540244562023654,-5.267160624201458,2
-5.426865114624197,-5.3668815090869995,2
-5.6846874170562405,-4.671879560736676,2
-5.234254568703093,-5.647889996801872,2
-4.978168076809019,-5.223174014897065,2
-5.458799184024148,-5.062200716983916,2
-4.869175643837203,-4.359880854258667,2
-5.069321379971693,-4.584617450987899,2
-4.988416130426138,-4.045561311296518,2
-5.546347876598189,-4.336676686763984,2
-5.434120464031762,-4.501111890372512,2
-5.4784393051984015,-5.195984236875343,2
-4.981025565582262,-4.673298959849202,2
-4.475629696876479,-5.355977664320696,2
-4.70116777977297,-5.0280445478469185,2
-5.003834669060891,-5.021445210745815,2
-5.672496294976778,-5.431110719478959,2
-4.677041716589672,-4.932720055450064,2
-5.613814116098284,-4.436405574725799,2
-5.375854478987893,-4.269842549232197,2
-4.620081920324933,-5.666887429904455,2
-5.285001312178884,-4.841585474058012,2
-5.510861678238251,-4.745912445379649,2
-5.2250279280454475,-4.9521844632668115,2
-5.082367030185813,-4.899093155652358,2
-4.5956800217876,-5.140220490412194,2
-5.5057812059107825,-5.442643520002215,2
-5.813440804312304,-4.912340881222478,2
-5.383892551234427,-5.901545793964093,2
-5.668353293227167,-4.539532684168425,2
-5.3232944868434116,-5.041805189674394,2
-5.19506358183801,-5.069574716344247,2
-4.7282284600667905,-4.742428617746256,2
-5.765836457943063,-4.5973860327887435,2
-4.680532372851755,-5.746051071648871,2
-4.543265429802357,-4.339599549026775,2
-4.719216173640939,-4.839597507602345,2
-4.955576946276739,-5.198712236976856,2
-5.081973729565569,-5.906158778651998,2
-4.994272017139961,-5.217568872402798,2
-4.555628231061488,-5.495860701652369,2
-4.729335615207129,-5.215891021730547,2
-5.938915639285007,-5.075780977759686,2
-4.47245104494694,-4.938279959395034,2
-5.88591039945386,-5.189806975315265,2
-5.228976459225679,-4.721743482859246,2
-4.838301547964373,-5.370081667351203,2
-4.8971077522599344,-4.71540762260966,2
-4.272211156600121,-5.547552393521739,2
-5.003951959154559,-4.999037500329475,2
-5.047532986897671,-5.526361842540239,2
-5.509566712238029,-4.8644392461995265,2
-4.173988417067564,-4.868388089650659,2
-5.10472785974232,-5.9560474116804585,2
-4.827057502703167,-4.983517140032453,2
-4.270988824575771,-4.851082750864784,2
-4.867981333248123,-5.210558725358117,2
-5.090066745781806,-4.015541334393154,2
-4.732501697866008,-5.428970200710636,2
-5.420674042935412,-4.580185161136725,2
-4.737186772542152,-4.946625166254732,2
-4.185687028864862,-4.6989596852571,2
-4.471137686238713,-4.865326567918258,2
-5.89584515184362,-5.159323933456071,2
-4.736709922776893,-4.384463224302275,2
-4.98030981537041,-4.9965250395073495,2
-5.18649029553046,-5.105906422189223,2
-4.998964991139395,-5.033460537315481,2
-5.149577551324424,-4.916923281875003,2
-5.417835280802001,-4.177550976532805,2
-5.180378994021179,-5.420013719704915,2
-5.207976826957497,-4.986427735257916,2
-5.824326620491568,-4.997135584105697,2
-4.977206239054596,-5.3631584208938365,2
-5.195115592285651,-4.342633393521384,2
-4.475800233431149,-5.3043251473524675,2
-5.804912639576107,-4.8033403628678215,2
-5.192805192066601,-4.644842092393055,2
-5.172515902422836,-5.876877538799975,2
-5.476010394970302,-4.6956880598185835,2
-4.428280413377439,-5.079578387535633,2
-4.223679469655555,-5.1828743734778175,2
-4.701569807625029,-5.809720951502969,2
-4.925802994808439,-5.068857670175379,2
-4.991529932147524,-5.240892715866336,2
-5.598239237285066,-5.0736766239281,2
-4.760575663425975,-4.1751094142961795,2
-4.336463626269261,-5.689612556051602,2
-5.308633761089205,-4.5800770555430566,2
-4.870327841084938,-5.2276683769493735,2
-5.9307850730962235,-4.6402073956151115,2
-1.8902206411732903,-0.9111157969600645,3
-1.4967961604165052,-2.5061911382164954,3
-1.2071853409393403,-1.2518160618818457,3
-1.8067723406191774,-2.2076322552252385,3
-2.2653244090901303,-1.623982984401653,3
-1.2559960845354916,-1.4167225890636295,3
-1.6080820236666067,-2.3677604784975994,3
-1.6326254879430122,-1.5978435759269691,3
-1.473301304628258,-1.1988845305093916,3
-1.5814991098939257,-0.7315678273850467,3
-1.9770211430539468,-0.9617699086731316,3
-1.5232250713632633,-2.3299373452426537,3
-1.6592627534746351,-1.3063145632767714,3
-1.4832769275105382,-1.624907772884048,3
-1.497393257203881,-2.139694604726807,3
-0.6946902509296697,-1.1284203252407092,3
-1.5854065616030864,-1.5483565201682372,3
-2.0647763397545473,-2.135098892783409,3
-0.8141061395430614,-1.1156801294471514,3
-1.8929837564249732,-1.7497140604828074,3
-1.415509643852368,-1.3291493369832297,3
-1.214796409773146,-2.4819944404348897,3
-1.5723140629724779,-1.4622280639778464,3
-1.2325434048819448,-1.3962725847374553,3
-1.893985305088406,-1.6577322551429219,3
-1.837250667207164,-2.1276290043242936,3
-2.486630615516945,-1.2579597870206884,3
-1.5283723028160274,-1.5930299372711432,3
-0.7334030942368617,-1.0262278498754558,3
-1.169899233896757,-1.1829869047046504,3
-2.0529998273808157,-1.7771798513391648,3
-0.8501830199664591,-1.3240250208586568,3
-2.0721473069331355,-1.762907203474631,3
-0.8783140127312147,-1.694924185321826,3
-2.318866755449534,-1.5981079203576762,3
-1.7780915287932728,-2.2663145241502756,3
-0.6038084385471942,-1.4283572483878952,3
-1.3776979191820014,-2.3547553724063004,3
-2.0801132439376757,-1.860801497987211,3
-1.9488433781752779,-0.6635850315192219,3
-1.468069917173916,-1.551952296475402,3
-2.498730171903296,-1.7374543950944057,3
-0.9604046206302048,-1.0628162900368734,3
-2.0198374558376897,-2.071005199123044,3
-1.3111048796386606,-2.3191543561175902,3
-1.551859958738887,-1.5578536800402736,3
-1.6440813045231608,-1.8581220483890646,3
-1.718946980762667,-1.6203943126549893,3
-1.5730677729858036,-1.1366442578825715,3
-1.9804449719946695,-1.5687746407262122,3
-1.584973423789147,-1.7882129686787158,3
-1.6204086057012685,-1.7047847257059396,3
-1.1536010516943136,-1.455558459690672,3
-1.722775524068763,-1.5697384236361267,3
-1.7762087211275563,-1.7944511466892548,3
-1.5901824611233861,-1.6433741263887427,3
-1.615119069765784,-1.8219400312590217,3
-1.808279404196092,-1.6317501888398849,3
-0.9147797362753973,-2.082632870369575,3
-2.326615602452915,-1.4698905973748584,3
-2.133602144865179,-1.2110986646760937,3
-0.871571583799504,-1.4503742300011746,3
-1.5077841857416139,-2.4043196803183298,3
-0.9671801877881787,-1.7085862004930583,3
-1.5371943716212904,-1.34730777273997,3
-1.4018908160350243,-1.65229625304986,3
-1.7325433856265693,-1.1677741777819362,3
-1.0254397706157676,-1.8161503116105016,3
-0.7098975545705162,-1.3417026448239489,3
-1.4556377625407146,-1.9805821486826152,3
-2.407504090212088,-1.9873727995288863,3
-1.6278154789402557,-1.8724872656145612,3
-2.14420154221522,-0.8046285106160838,3
-1.9169155947534395,-1.3485643285043785,3
-1.4821119618290999,-1.6376555832239126,3
-1.529769509733205,-1.5240295079387778,3
-1.4221519857676568,-0.579289342427284,3
-1.2875814304126123,-0.8114384753100379,3
-1.2211330065100579,-1.3448383046091061,3
-1.525890165262461,-1.5107405128478293,3
-1.5971762945113057,-1.4121277196506068,3
-1.543325682355132,-1.5366000096368706,3
-1.2790593226394595,-1.6967722102011553,3
-0.7398181847750639,-1.2106921286008885,3
-1.8256477300691514,-1.687339338972584,3
-0.8821885844376568,-0.8193356428635192,3
-1.5873640474084816,-1.545892835601426,3
-1.6098216482831547,-1.1520666272527917,3
-1.6105880893704065,-1.5139251590761378,3
-2.2395771347503413,-1.2577442021862568,3
-1.1666153302584799,-1.7352195182755228,3
-1.4892468073639775,-1.6695004688535626,3
-1.8697380099729697,-1.7552433500543283,3
-1.1658871427699808,-1.5230466415983805,3
-2.057089777916876,-1.6899332491037535,3
-2.2330466675387353,-2.2730483037463896,3
-1.227470221312832,-1.3617485586569364,3
-1.5352941630653594,-2.195502858287196,3
-1.391426636357515,-1.2760991128053625,3
-2.2101745099662833,-1.102312705728735,3
-2.146560129292912,-1.9798168391994462,3
-1.7776500851379333,-1.4786825849886756,3
-1.4548422686805516,-1.439536137588194,3
-1.6124249682969811,-1.963956552312431,3
-1.842504482291792,-1.9778192138194834,3
-1.5343514201729411,-1.5726469270636445,3
-1.3069892091818587,-1.169449755731692,3
-1.65647069641212,-1.883996064951951,3
-2.3713745234033645,-1.7612082475223736,3
-1.61731977829477,-1.3462541815856304,3
-1.4100481975172139,-1.8050371313178601,3
-1.6676559219022018,-2.12882143606437,3
-1.5119963242036465,-1.5410776680697766,3
-2.326932386707458,-2.083894285623262,3
-1.64984728373552,-1.6465961126383732,3
-0.8474758039603448,-1.1142855283743447,3
-1.3577823974243077,-1.5564334254147136,3
-1.5213084411950895,-1.2255342625040953,3
-1.492611166914843,-1.3916470335585749,3
-1.255044642223615,-1.5092975637836112,3
-1.6852570674043263,-2.0354723248359523,3
-1.7756241145147178,-0.8653284765941003,3
-2.0683139870817744,-0.8115696811181197,3
-1.972733619817685,-2.0678693910768886,3
-1.5469584905849838,-1.5524629567750545,3
-0.6928491251612394,-1.5800420472507504,3
-1.1331371240347021,-1.9214022807633984,3
-1.7188716427648916,-2.502212414092434,3
-1.7377299773220616,-1.0761656931719892,3
-1.31179441938997,-1.3859554652314858,3
-1.8409805242632582,-1.2910143497633322,3
-1.8752490155196053,-1.6230006628505422,3
-1.6064217740311062,-1.2830774989420122,3
-1.340858009772744,-1.4853969719392246,3
-1.1191836525783319,-1.6981100724793452,3
-1.7924160556487632,-0.9411454829017669,3
-1.4935029059460487,-1.4482915096512514,3
-1.2623837015347168,-2.0127067726961787,3
-2.452658213299604,-1.643611306959973,3
-1.5325236093183336,-1.5258436955648234,3
-1.2527260444911072,-1.416839400510176,3
-2.2920550074850934,-1.5885851972034641,3
-1.57045359038557,-2.303484371201819,3
-1.7761841027022485,-1.7150507558860812,3
-2.248599923149562,-2.1455472787535124,3
-2.1930863293516327,-1.0165001005755998,3
-1.486140061585882,-1.586391413380167,3
-1.717313701918091,-1.7402201184390913,3
-2.223321890292576,-1.2671228908268206,3
-1.3769876946236652,-1.7928385339288964,3
-1.9082372235411076,-0.8179133698051331,3
-2.3826803265736,-1.8876958471322596,3
-2.210547394354457,-1.845159535515862,3
-1.905444689421812,-1.8848697172707594,3
-1.0755054372009718,-1.8164492430058696,3
-0.8232727122924962,-1.2172680218473297,3
-1.450212036506739,-2.490494531254404,3
-1.6390144105977633,-1.6023539381048841,3
-1.7683302180027711,-1.7861031000117675,3
-1.2913095777227228,-1.8190702234957339,3
-1.524833495981532,-1.5739762982801357,3
-1.6070869571029727,-0.7266845922472186,3
-2.352795173225918,-2.1173844198502527,3
-1.386214735256929,-1.7431462668606237,3
-1.98224441023469,-1.028279117639228,3
-1.1036859628843603,-1.7430105256240231,3
-1.3415625323761582,-1.6702078801240323,3
-1.325515639320474,-1.6873133762246748,3
-1.981422452921259,-2.2284519669668956,3
-1.636570221885568,-1.274013099159831,3
-1.8383693368275742,-1.4584028358332304,3
-1.4787763647785714,-2.34368209942233,3
-2.2593751374625253,-1.4312295437453926,3
-1.211695117386772,-1.8137574641934922,3
-1.0789581576191234,-1.5200577250955236,3
-1.851860266446081,-1.6286384077032037,3
-1.0441081466345783,-0.8730331337598661,3
-0.9175838694998066,-1.6951406903310704,3
-0.7521795447692737,-1.6497752106827808,3
-1.3195738023899213,-1.6816891886698893,3
-1.2507682105193598,-1.5961061298074146,3
-1.6296632812054015,-1.515059535815536,3
-1.3212938140473538,-1.510282543816916,3
-1.5806796319783154,-1.5095736467248158,3
-1.9166747361035972,-2.304521258076405,3
-1.5282443432216923,-1.439041820341813,3
-1.9475830678323045,-1.3813664595975927,3
-2.0587185657838654,-1.6755744206836076,3
-2.3368903099707565,-1.3400402390869997,3
-1.5089223754814618,-1.7622253465509896,3
-1.8616276676710988,-2.2127859256642894,3
-2.2383432301120996,-1.060509183980929,3
-1.8597183565822468,-2.125739625705412,3
-2.375496017812622,-1.828761349853357,3
-1.333298029926829,-2.273422262898501,3
-1.369417439005897,-1.7771541246566718,3
-1.663395610388016,-1.3925962121252016,3
-1.5087419181678123,-1.4606712539436977,3
-1.2116690080500292,-1.5965191921115778,3
-1.5494632527635153,-1.5796011557843852,3
-1.2561058420328373,-1.3751049316301067,3
-1.8692808380019037,-0.9833684659823444,3
-1.6187734404495426,-1.579631427085987,3
